M74[6]	M74[7]	M74[8]	M74[9]	M74[10]	M74[11]	M74[12]	M74[13]	M74[14]	M74[15]	M74[16]	M74[17]	M74[18]	M74[19]	M74[20]	M74[21]	M74[22]	M74[23]	M74[24]	M74[25]	M74[26]	M74[27]	M74[28]	M74[29]	M74[30]	M74[31]	M74[32]	M74[33]	M74[34]	M74[35]	M74[36]	M74[37]
0.579133	0.30511	0.477692	0.300685	0.149899	0.00674018	0.441086	0.0794431	0.216789	0.386517	0.00442438	0.00175527	0.0375257	0.144233	0.093251	0.00604282	0.100061	0.245925	0.136209	0.00354336	0.00678963	0.0122287	0.047958	0.0967104	0.11288	0.0152433	0.00568496	0.0313918	0.00256864	0.168576	0.0511698	0.0511698
0.347185	0.397364	0.527697	0.544248	0.305007	0.0546543	0.252903	0.153055	0.29765	0.176786	0.00143195	0.00230883	0.0765686	0.00189206	0.157023	0.173153	0.0624693	0.200756	0.0244664	0.00213531	0.107367	0.00382841	0.0489041	0.10911	0.0655424	0.0597414	0.0023231	0.0258626	0.00540647	0.0743478	0.000754329	0.000754329
0.528764	0.66847	0.280381	0.494639	0.23614	0.00130029	0.434317	0.118972	0.132745	0.283767	0.00035856	0.0355377	0.134321	0.00237058	0.102336	0.0819086	0.17302	0.0354147	0.00366342	0.00326973	0.00272921	0.266414	0.0681908	0.115352	0.113112	0.0658067	0.0144012	0.0195593	0.0573686	0.0508572	0.0586699	0.0586699
0.467203	0.619039	0.539411	0.484371	0.489994	0.0500491	0.555203	0.356113	0.160004	0.171908	0.0617343	0.0160449	0.0260423	0.0423261	0.035511	0.120779	0.203822	0.147165	0.102471	0.00580755	0.0608255	0.023831	0.0117851	0.0465833	0.107605	0.0906895	0.00914669	0.00127007	0.00134458	0.0416463	0.0354878	0.0354878
0.576511	0.549629	0.302235	0.184982	0.159169	0.0920733	0.341921	0.0839081	0.217619	0.171102	0.0203628	0.0118218	0.000218643	0.136173	0.0837676	0.158917	0.0638492	0.0934238	0.0374722	0.00912224	0.0270277	0.0181826	0.000907958	0.0278755	0.105881	0.044384	0.00343598	0.00510623	0.0168057	0.0445895	0.00259861	0.00259861
0.63142	0.440624	0.611924	0.418595	0.311587	0.0597335	0.520655	0.297544	0.168043	0.0347309	0.00427149	0.00150581	0.000647828	0.0505238	0.059827	0.0128583	0.0539354	0.0400538	0.0647163	0.0016207	0.00245646	0.0123791	0.0185257	0.0519162	0.112981	0.0269607	0.00409023	0.0663168	0.0100475	0.006596	0.0848017	0.0848017
0.380405	0.7456	0.618989	0.671963	0.327173	0.0925618	0.19787	0.210567	0.374947	0.158707	0.0629747	0.000240788	7.19E-05	0.00399534	0.159186	0.0238818	0.0408788	0.14541	0.108926	0.0534497	0.0135492	0.07026	0.0345724	0.0916499	0.235074	0.014258	0.0906095	0.016778	0.0739706	0.0996662	0.00611137	0.00611137
0.37179	0.872853	0.564018	0.42651	0.198177	0.05141	0.244964	0.188842	0.213324	0.418378	0.0100669	0.000327549	0.0443336	0.00843539	0.0767015	0.0387988	0.11904	0.138943	0.0126791	0.0106658	0.00732216	0.0322895	0.001288	0.024413	0.0362637	0.0316053	0.0370179	0.01547	0.0213632	0.0330206	0.00281494	0.00281494
0.849977	0.624256	0.410413	0.174788	0.206007	0.00752163	0.22697	0.21319	0.416931	0.0923291	0.0110479	0.018285	0.0433847	0.0609177	0.0687137	0.178694	0.0526613	0.0588991	0.0128872	0.000993357	0.001242	0.106693	0.105419	0.190576	0.137933	0.014284	0.00890481	0.0105834	0.00741037	0.267822	0.0205072	0.0205072
0.71569	0.643327	0.430277	0.424438	0.433681	0.010145	0.591351	0.0923726	0.109104	0.129162	0.0088256	0.00611964	0.0130271	0.0651701	0.148759	0.113644	0.137966	0.20814	0.0477492	0.0138917	0.000547756	0.0328312	0.00384864	0.0302779	0.0928148	0.0816069	0.0221078	0.160818	0.194932	0.065262	0.0205589	0.0205589
0.69619	0.68423	0.515397	0.253822	0.31575	0.0203413	0.22901	0.405224	0.418582	0.252407	0.00638975	0.0553662	0.129142	0.0330996	0.210205	0.0898444	0.0381408	0.0541706	0.0681354	0.0405554	0.00102412	0.0182061	0.0300909	0.0483819	0.0927559	0.0179645	0.00439223	0.0322283	0.0430298	0.0213107	0.0112714	0.0112714
0.760639	0.565667	0.410373	0.226055	0.103531	0.00170548	0.218574	0.180237	0.207618	0.157698	0.00285691	0.0220139	0.0750339	0.0644749	0.180448	0.146062	0.0292293	0.311306	0.0895802	0.00714185	0.00790106	0.0251674	0.00181641	0.0302779	0.119856	0.0723656	0.0466184	0.0182536	0.00127559	0.0679804	0.00456957	0.00456957
0.512571	0.510188	0.512428	0.469879	0.115429	0.0619064	0.412523	0.157661	0.332567	0.201505	0.00478272	0.0098362	0.00870556	0.0497112	0.0574809	0.27455	0.198812	0.0606099	0.00768951	0.0370693	0.00682163	0.00170758	0.0319786	0.102697	0.204762	0.0988616	0.0167653	0.000480676	0.0329291	0.00289576	0.0134664	0.0134664
0.889711	0.476171	0.568002	0.527205	0.0732048	0.107822	0.416988	0.262482	0.264873	0.250325	0.0259251	0.0123696	0.030798	0.0156753	0.0976282	0.331732	0.0481986	0.0815611	0.00846155	0.00409874	0.0773691	0.00465132	0.000702609	0.0151387	0.175634	0.0078906	0.00951465	0.00411793	0.00603414	0.0498731	0.0277253	0.0277253
0.41028	0.532216	0.495885	0.631091	0.48394	0.0231567	0.249814	0.216345	0.120902	0.161744	0.0026792	0.0155477	0.0658455	0.175017	0.167422	0.0898449	0.160905	0.00646383	0.014685	0.00467176	0.000268904	0.147989	0.000413683	0.191666	0.178525	0.0717128	0.0199897	0.00073564	0.0200163	0.0167435	0.00998848	0.00998848
0.76746	0.84809	0.247579	0.173431	0.266758	0.0305809	0.20268	0.266007	0.0982769	0.066181	0.0331412	0.0656251	0.0052094	0.196949	0.0831618	0.109062	0.124984	0.0562638	0.144697	0.0353931	0.0271302	0.0713004	0.0568048	0.0079713	0.111312	0.0435426	0.0267665	0.0383486	8.35E-05	0.0734569	0.00441593	0.00441593
0.729396	0.710299	0.326778	0.486705	0.243522	0.00658404	0.411636	0.188445	0.490761	0.132134	0.0368122	0.00289643	0.0385643	0.0796871	0.247184	0.0267654	0.0677876	0.25875	0.0683439	0.0486372	0.00051291	0.0506692	0.000362707	0.267077	0.146321	0.0521837	0.0401355	0.109826	0.0948427	0.000146349	5.87E-05	5.87E-05
0.469963	0.560332	0.482788	0.369569	0.337367	0.149327	0.337005	0.128243	0.400964	0.25398	0.00203352	0.0085369	0.00973716	0.0175136	0.0976564	0.02949	0.183985	0.135528	0.0154948	0.00450161	0.000636382	0.0996854	0.075709	0.0786771	0.271094	0.0495842	0.00356144	0.0920107	0.0126945	0.120142	0.0203396	0.0203396
0.787712	0.141071	0.730052	0.491159	0.251451	0.0336715	0.691437	0.147548	0.265321	0.118295	0.00172959	0.00436625	0.0432686	0.0367523	0.0641763	0.0287551	0.094212	0.153027	0.0188214	0.0456553	0.00592852	0.0161009	0.023852	0.0753482	0.0973298	0.0756789	0.00638152	0.000647251	0.00543398	0.183881	0.122715	0.122715
0.671152	0.472369	0.336296	0.180718	0.0895809	0.0626188	0.325028	0.537651	0.274058	0.357818	0.00314206	0.010183	0.00102957	0.0682424	0.139354	0.0805896	0.0462412	0.0582349	0.0296479	0.113136	0.0165066	0.0023417	6.58E-05	0.0915437	0.0657621	0.192404	0.00485677	0.0828466	0.0695442	0.0334402	0.0645161	0.0645161
0.450287	0.66164	0.598901	0.355343	0.241288	0.0280002	0.214151	0.0690156	0.0608532	0.312072	0.0393356	0.0399787	0.00647465	0.120417	0.069545	0.0207352	0.00360002	0.0928472	0.0592727	0.0176586	0.0390148	0.0571381	0.00636024	0.022373	0.149315	0.203892	0.0221524	0.00074527	0.000641063	0.213353	0.0389025	0.0389025
0.464864	0.651944	0.407431	0.71317	0.0653464	0.0592533	0.270888	0.212686	0.0762051	0.249165	0.00622901	0.00573836	0.02014	0.0830823	0.0390088	0.100237	0.0625682	0.0683403	0.101809	0.000435511	0.0507546	0.00479633	0.00141263	0.16237	0.206707	0.0696116	0.0283356	7.19E-05	0.0627575	0.313387	0.00915952	0.00915952
0.540257	0.613442	0.654918	0.737562	0.292769	0.0262457	0.343529	0.269909	0.150443	0.234167	0.048234	0.00017465	0.00339699	0.00415602	0.15743	0.000987773	0.0143463	0.0890709	0.0171151	0.0102628	0.000499544	0.0245167	0.00763273	0.062668	0.196035	0.0369805	0.00642958	0.046099	0.0168348	0.212686	0.110025	0.110025
0.7535	0.632533	0.312964	0.405387	0.18523	0.0222336	0.12712	0.242097	0.276147	0.322114	0.0339171	0.000451228	0.0178401	0.000544428	0.0291295	0.223676	0.0544934	0.166783	0.0742564	6.25E-05	0.00228963	0.0386063	0.0585535	0.0451789	0.089658	0.0338638	0.0177196	0.0240115	0.00153392	0.0553071	0.095919	0.095919
0.514289	0.561	0.381863	0.49848	0.324464	0.0409732	0.267689	0.175303	0.150944	0.247312	0.00932094	3.86E-05	0.00420563	0.100044	0.170915	0.081596	0.0179144	0.0947383	0.0599857	0.0169326	0.0343135	0.0666771	0.0546157	0.108367	0.133048	0.133838	0.00137035	0.00713614	0.0567173	0.0935023	0.00143251	0.00143251
0.695013	0.403671	0.606468	0.62476	0.259604	0.00910008	0.528941	0.231824	0.239149	0.165732	0.0022984	0.000491881	0.00272176	0.0392489	0.013072	0.00952295	0.0875886	0.244365	0.137448	0.0546504	0.00487477	0.098755	0.0302169	0.016835	0.266616	0.057446	0.0155054	0.0216151	0.00468265	0.0823811	0.000655529	0.000655529
0.519657	0.680382	0.442858	0.204703	0.0418929	0.064615	0.562549	0.174436	0.207375	0.25745	0.00202329	0.0189419	0.0204082	0.0670333	0.173599	0.0682242	0.0679943	0.104152	0.291767	0.0776774	0.00289283	0.020482	0.000663883	0.232764	0.168909	0.0359094	0.000953093	0.0479788	0.000718987	0.00494784	0.00854041	0.00854041
0.381785	0.478671	0.599043	0.204646	0.134378	0.0930397	0.193232	0.0917687	0.0653284	0.476173	0.00552486	0.00620848	0.000214068	0.0937351	0.152511	0.109248	0.232369	0.196911	0.0265187	0.0253678	0.00571723	0.0183291	0.00581886	0.132174	0.176349	0.0565387	0.000164451	0.00077863	0.0102347	0.0755429	0.011544	0.011544
0.752662	0.769484	0.576821	0.602641	0.205675	0.0311178	0.253538	0.347475	0.153418	0.347244	0.0334506	0.000919685	0.0156491	0.0685436	0.17742	0.0811453	0.0175577	0.0985171	0.016826	0.00197247	0.00515463	0.000327464	0.0428348	0.12695	0.213365	0.0430635	0.0655209	0.102773	0.00535269	0.125911	0.037802	0.037802
0.410459	0.346801	0.328233	0.341479	0.211886	0.0269277	0.116448	0.192154	0.267391	0.152672	0.0174424	0.0223119	0.0160904	0.0243737	0.0465453	0.0463291	0.135421	0.213938	0.0873061	0.000289771	0.00412363	0.0578878	0.020179	0.240355	0.0467107	0.0946069	0.0255271	0.000132218	0.00792844	0.0435074	0.0204782	0.0204782
0.62624	0.601154	0.744468	0.373738	0.160367	0.0121336	0.4086	0.235342	0.100517	0.355584	0.0248899	0.00918553	0.00684634	0.0764469	0.0043168	0.0866806	0.219733	0.101949	0.00420553	0.04263	5.29E-05	0.0075195	0.0186447	0.144205	0.112925	0.0719491	0.000653353	0.231447	0.146333	0.0198105	0.00204695	0.00204695
0.557471	0.587443	0.434417	0.293016	0.166928	0.00374739	0.450793	0.209834	0.0902627	0.244334	0.00033654	0.0153641	0.00281795	0.0833351	0.224038	0.0277735	0.112659	0.246427	0.107484	0.0164278	0.0074569	0.15585	0.000416626	0.167079	0.148688	0.00877493	0.0715295	0.0194037	0.00126497	0.0627477	0.0159637	0.0159637
0.728634	0.615069	0.253917	0.233725	0.345741	0.0187744	0.31336	0.173207	0.340845	0.328475	0.00130204	0.0126527	0.0199858	0.10008	0.0130047	0.0390341	0.105821	0.0448989	0.10472	0.0440178	0.00372753	0.0458857	0.0485627	0.0176616	0.141624	0.0361234	0.0321149	0.000773831	0.00238541	0.0500468	0.0256816	0.0256816
0.427695	0.739822	0.417501	0.61238	0.213044	0.053932	0.193934	0.185273	0.453921	0.352789	0.0330124	0.0168102	0.0647522	0.0399668	0.105806	0.0635801	0.163223	0.0785089	0.00467777	0.00559059	0.00448901	0.00835761	0.00730973	0.0980084	0.223383	0.0608191	0.00583005	0.000741918	0.00322569	0.0314819	0.0835082	0.0835082
0.712027	0.822715	0.659755	0.374567	0.344529	0.00686585	0.424395	0.107199	0.234298	0.427441	0.0447817	0.026425	0.00424633	0.0267982	0.051904	0.12323	0.0464007	0.162514	0.0139826	0.00648468	0.165082	0.00862064	0.00473427	0.185635	0.162612	0.0897559	0.0356688	0.00260788	0.0161047	0.00871089	0.00135252	0.00135252
0.49818	0.737669	0.692702	0.447237	0.0844818	0.201771	0.269728	0.096963	0.221095	0.295522	0.00164479	0.000853584	0.000941511	0.0115224	0.0993204	0.192846	0.157343	0.243196	0.0530934	0.00464758	0.0627883	0.074187	0.0103317	0.142328	0.128943	0.0112556	0.0153222	0.00132003	0.00026548	0.094619	0.00144603	0.00144603
0.699931	0.470308	0.565185	0.472277	0.176993	0.131148	0.234569	0.118048	0.116336	0.250721	0.0127675	0.0269283	0.0684957	0.0203711	0.0322122	0.00982304	0.201159	0.17082	0.173208	0.000315023	0.00861693	0.0286097	0.0244511	0.0636095	0.182323	0.12711	0.0332331	0.00229081	0.00562924	0.00609649	0.00116705	0.00116705
0.723269	0.634967	0.451413	0.505085	0.222406	0.0868729	0.239622	0.153103	0.127264	0.220171	0.0128313	4.39E-05	0.0477243	0.0180475	0.158574	0.14676	0.11233	0.0593025	0.0206384	0.00206689	0.054692	0.0270985	0.00803962	0.156603	0.203645	0.0876405	0.0160285	0.0211942	0.147896	0.0195836	0.00934736	0.00934736
0.6838	0.852881	0.323058	0.402535	0.195425	0.0506572	0.359395	0.166602	0.148779	0.305164	0.00131695	0.0276264	0.0818147	0.0418513	0.290685	0.106463	0.118454	0.0112138	0.0496316	0.00435177	0.032641	0.00704648	0.0997022	0.0884692	0.131521	0.021924	0.0192304	0.000956115	0.00180648	0.0305631	0.0427875	0.0427875
0.389489	0.529105	0.299528	0.556289	0.236837	0.0716025	0.672403	0.193229	0.159787	0.104454	0.0409988	0.0010776	0.00599165	0.047386	0.109272	0.167237	0.0312397	0.030442	0.0288172	0.019292	0.00438215	0.101668	0.166931	0.0921315	0.113777	0.0737969	0.0195893	0.11307	0.0144916	0.0113697	0.104714	0.104714
0.609783	0.714534	0.301133	0.336309	0.317748	0.0121519	0.237595	0.110288	0.114945	0.232486	0.0329091	0.0408744	0.00640349	0.00956554	0.0318484	0.25662	0.0202565	0.128859	0.00282659	0.039712	0.0228815	0.0984663	0.036987	0.0466511	0.109935	0.0246357	6.45E-05	0.120267	0.00854217	0.0684773	0.0776417	0.0776417
0.534099	0.586492	0.64755	0.289468	0.2325	0.0344433	0.264464	0.144342	0.469885	0.283037	0.0208065	0.00533465	0.106919	0.06451	0.168758	0.0193007	0.060049	0.0885207	0.0177475	0.0324819	0.000649305	0.0647397	0.0160534	0.0538318	0.186244	0.0491792	0.00296378	0.00221577	0.00164421	0.0154975	0.0190839	0.0190839
0.625958	0.703887	0.502675	0.311475	0.284938	0.140224	0.113856	0.0982065	0.267915	0.158123	0.0297092	0.00136879	0.193378	0.0702135	0.0608499	0.213955	0.183008	0.335401	0.0426329	0.000125501	0.0129045	0.0500527	0.00473037	0.0197211	0.31653	0.0598978	0.0990968	0.000179998	0.0189086	0.318371	0.0249447	0.0249447
0.62488	0.64583	0.447721	0.467872	0.217506	0.00144407	0.176108	0.111942	0.226539	0.252059	0.0478892	0.0058794	0.000369654	0.00904941	0.0967777	0.0796974	0.0730145	0.0696912	0.0501249	0.0801877	0.0140066	0.0693137	0.01844	0.0485657	0.0949265	0.0487983	0.00869341	0.00471558	0.00822304	0.030097	0.044958	0.044958
0.853687	0.671327	0.443908	0.296759	0.209876	0.0306672	0.543822	0.11456	0.318477	0.443181	0.0581353	0.0140201	0.0353739	0.0965821	0.0565895	0.0360116	0.0845399	0.185394	0.0282964	0.0333648	0.0313195	0.0268415	0.0381325	0.0608143	0.18431	0.0644311	0.00512856	0.00519771	0.054832	0.012767	0.00685497	0.00685497
0.48816	0.590838	0.414297	0.386432	0.21718	0.0768573	0.354735	0.423258	0.122969	0.147338	0.00226845	0.0365692	0.0012084	0.0143282	0.281864	0.0173932	0.00970359	0.140054	0.0846401	6.80E-05	0.0384856	0.0431384	0.00811555	0.149775	0.139964	0.135341	0.0224591	0.0464046	0.0138046	0.114642	0.00140056	0.00140056
0.672003	0.641425	0.168028	0.16005	0.107961	0.071368	0.296131	0.151691	0.245379	0.109123	0.023632	0.0195897	0.0373773	0.0489526	0.0263304	0.0399977	0.101118	0.115771	0.0100698	0.00139258	0.021499	0.105592	3.89E-05	0.175406	0.207928	0.0120397	0.0113047	0.160867	0.000117481	0.0467821	0.0125427	0.0125427
0.569665	0.460766	0.503759	0.452641	0.194037	0.0452341	0.523125	0.0937142	0.196567	0.298005	0.0225923	0.0208999	0.0144544	0.0294868	0.109042	0.126169	0.146359	0.0941131	0.00859701	0.0516213	0.0933888	0.125	0.241802	0.0413615	0.176377	0.03566	0.0204566	0.0112285	0.0330837	0.0752692	0.172251	0.172251
0.561663	0.673527	0.429518	0.343344	0.322887	0.171018	0.22393	0.0872303	0.2134	0.205768	0.0773011	0.0480936	0.0709363	0.0506559	0.286698	0.0204926	0.0605079	0.201968	0.0138235	0.0303932	0.102765	0.0121332	0.0359143	0.0696645	0.200618	0.0124411	0.0316047	0.000111794	0.0038444	0.006171	0.0102711	0.0102711
0.468057	0.8021	0.598248	0.425501	0.170605	0.0247302	0.241142	0.169636	0.269279	0.511488	0.00603288	0.0349129	0.0323132	0.0159207	0.234397	0.1548	0.137081	0.0669029	0.152244	0.0181084	0.0195547	0.00415077	0.0246023	0.0778432	0.289389	0.103595	0.0141272	0.0482845	0.0427891	0.0129064	0.0188787	0.0188787
0.652554	0.383857	0.425319	0.428777	0.334968	0.0146621	0.548529	0.148172	0.132465	0.0932838	0.0240518	0.00714266	0.032826	0.144727	0.134804	0.0481395	0.0197038	0.0831257	0.177362	0.0249061	0.0422462	0.0483538	0.00755213	0.0175122	0.0628833	0.0410415	0.011878	0.0269373	0.000431933	0.0758494	0.0111688	0.0111688
0.557478	0.633423	0.551216	0.335689	0.230296	0.0269525	0.239757	0.222373	0.191936	0.318157	0.0287141	3.54E-05	0.000153661	0.0417419	0.156059	0.0635734	0.0825511	0.0940811	0.043693	0.00465834	0.00180249	0.0012589	0.0167638	0.145822	0.110675	0.0610779	0.0437972	0.0330653	0.000635459	0.121927	0.00038881	0.00038881
0.811852	0.713618	0.508451	0.163175	0.19474	0.0646396	0.440262	0.0536855	0.127389	0.396877	0.00333457	0.0340679	0.00138876	0.037652	0.173835	0.102498	0.00208752	0.1599	0.0011669	0.000256983	0.0145319	0.105812	0.0159568	0.173614	0.160776	0.0752796	0.00428391	0.046601	0.00366635	0.0778423	0.00133808	0.00133808
0.357033	0.567157	0.487014	0.472883	0.37622	0.103462	0.236362	0.132023	0.0504043	0.233655	0.0327459	0.0011876	0.043416	0.0167727	0.115346	0.0175338	0.0910984	0.241486	0.00874193	0.00906563	0.0124376	0.00111808	0.0039553	0.080959	0.153094	0.0180166	0.0308788	0.00310775	0.120927	0.000255936	0.00552707	0.00552707
0.657472	0.417988	0.389203	0.521612	0.237262	0.260557	0.447035	0.152678	0.147533	0.174372	0.0117529	0.0567074	0.0324099	0.0959701	0.0258744	0.018439	0.000237645	0.0167653	0.0668629	0.00441494	0.0196492	0.116015	0.00127345	0.106753	0.163166	0.028765	0.0013176	0.0515735	0.00233289	0.110546	0.00198726	0.00198726
0.780406	0.720212	0.247777	0.316726	0.180882	0.00988433	0.211075	0.338162	0.177644	0.0989967	0.0375366	0.0122747	0.0585976	0.0393804	0.0926997	0.0942567	0.0969983	0.0435574	0.0236183	0.00136389	0.0370091	0.0548447	0.0332959	0.286832	0.30012	0.0960195	0.00730381	0.000105137	0.0428784	0.0427445	0.0725509	0.0725509
0.674263	0.680794	0.401455	0.381692	0.184211	0.0163751	0.342654	0.118727	0.151513	0.190134	0.0696307	0.00275292	0.0428615	0.0314841	0.0434176	0.23101	0.14635	0.0619012	0.0498212	0.0218891	0.109963	0.019589	0.00712743	0.0487758	0.0826733	0.0374713	0.00478786	0.00996348	0.0555527	0.0465667	0.0853537	0.0853537
0.587728	0.621093	0.508149	0.406782	0.248682	0.0300984	0.163914	0.214139	0.156452	0.169037	0.0254242	0.00645978	0.0292267	0.0248244	0.0948846	0.0567378	0.0270075	0.12946	0.0238813	0.00729335	0.0177231	0.0887763	0.00539688	0.374183	0.128125	0.109586	0.00148904	0.00100956	0.023051	0.0424131	0.0175384	0.0175384
0.492696	0.763419	0.262242	0.338462	0.239987	0.0360883	0.132028	0.283329	0.254778	0.242899	0.0827942	0.0590003	0.095778	0.156615	0.101303	0.139905	0.109895	0.0720025	0.014021	0.0368425	0.00285053	0.0332051	0.12201	0.285157	0.159011	0.0447879	0.0339959	0.026128	0.00987256	0.0277716	0.0255516	0.0255516
0.651411	0.419945	0.187449	0.304046	0.344172	0.0515914	0.496799	0.105744	0.155291	0.241957	0.0108344	0.00905905	0.077081	0.132445	0.15634	0.0539422	0.342793	0.201574	0.144999	7.67E-05	0.00147174	0.0833722	0.14171	0.165398	0.0456514	0.0632492	0.0467736	0.0448456	0.0154274	0.0724927	0.060515	0.060515
0.564661	0.656043	0.406038	0.449994	0.228058	0.0651489	0.249031	0.293416	0.3823	0.193855	0.00240896	0.00801888	0.00964075	0.0353069	0.108515	0.0695731	0.111998	0.148695	0.062235	0.00101109	0.0030765	0.00631731	0.0278168	0.0272754	0.214498	0.0463558	0.00019025	0.0156984	0.0300235	0.0745484	0.0653628	0.0653628
0.383776	0.683161	0.193631	0.515519	0.185276	0.0316316	0.176951	0.31406	0.100734	0.413951	0.0222847	0.00297258	0.0671982	0.00755868	0.0494979	0.0916125	0.0031083	0.0792042	0.0171483	0.0154966	0.0455199	0.0306226	0.00125079	0.100327	0.148849	0.0887402	0.00385772	0.00142187	0.00173453	0.0826284	0.00720295	0.00720295
0.605991	0.472958	0.692037	0.617785	0.165004	0.0934387	0.440996	0.306116	0.214058	0.11353	0.0189949	0.0186774	0.0736412	0.0211409	0.167456	0.0608016	0.00378726	0.120071	0.185474	0.0406322	0.0487964	0.0660823	0.000584967	0.0990247	0.209436	0.0338801	0.014957	0.0217704	0.00219305	0.0041805	0.0408774	0.0408774
0.430069	0.626764	0.505842	0.523385	0.123941	0.0400298	0.492566	0.2366	0.275107	0.127246	0.00519111	0.00998514	0.000240967	0.045313	0.131697	0.0433804	0.0698955	0.0703124	0.0114797	0.00516182	0.0759335	0.183737	0.000182807	0.0325739	0.0608105	0.0741833	0.0540213	0.187673	0.0538272	0.0979538	0.0147143	0.0147143
0.953568	0.319051	0.344495	0.403866	0.275488	0.0204581	0.274477	0.164678	0.227721	0.150738	0.0379552	0.00100557	0.157099	0.0742583	0.0280376	0.0453589	0.12955	0.0272328	0.0116555	0.00164982	0.00450433	0.0208428	0.00359923	0.175257	0.120353	0.0110443	0.00923054	0.042704	0.0118171	0.00973406	0.0170301	0.0170301
0.825535	0.596717	0.414097	0.300376	0.179759	0.0281603	0.339872	0.10723	0.108902	0.0936279	0.00814514	0.0481896	0.179296	0.0469297	0.168107	0.0153107	0.0694684	0.033239	0.086705	0.0213194	0.0382959	0.00196284	0.0136088	0.160788	0.0561156	0.0707533	0.043087	0.0281785	0.0116184	0.103632	0.0119422	0.0119422
0.390833	0.840279	0.2596	0.40126	0.257323	0.0972711	0.285446	0.2146	0.251007	0.16887	0.0261681	0.0305247	0.0753878	0.0307401	0.0274379	0.117119	0.143959	0.123964	0.00306724	0.00973638	0.00100984	0.028836	0.021742	0.172981	0.261947	0.193183	0.016434	0.0102102	0.0203766	0.0170668	0.0141899	0.0141899
0.458346	0.703017	0.586773	0.442374	0.436286	0.0496385	0.461173	0.136747	0.138005	0.271745	0.0216205	0.00347671	0.00774581	0.00733479	0.195167	0.233514	0.0868606	0.0587293	0.192578	0.000289105	0.022354	0.000305572	0.0894949	0.162637	0.0470006	0.0347231	0.0117607	0.00157852	0.0431827	0.0322819	0.128638	0.128638
0.729965	0.688596	0.37454	0.475356	0.317189	0.0776213	0.347328	0.244724	0.101896	0.266742	0.00122432	0.0205222	0.211627	0.198727	0.268282	0.0644334	0.101786	0.0445942	0.0359934	0.0203357	0.0381509	0.00759001	0.020007	0.168286	0.0867573	0.00513917	0.00178968	0.0180504	0.0129206	0.0164961	0.0231352	0.0231352
